NODE;Voronezh;3534.151256;1976.141214
NODE;Rostov-on-Don;3428.741169;2257.215386
NODE;Krasnodar;3375.461162;2521.846237
NODE;Murmansk;3171.544411;1078.279824
NODE;Arkhangelsk;3206.565781;1474.893654
NODE;Nizhny Novgorod;3465.236966;1738.890778
NODE;Bursa;3867.873833;3448.488045
NODE;Edirne;3601.280769;3258.809180
NODE;Adana;3651.185159;3059.379939
NODE;Konya;3847.497688;3159.755344
NODE;Tiraspol;3680.251319;2832.637198
NODE;Northampton;1533.221566;2037.457633
NODE;Derby;1525.857629;1975.037569
NODE;Warrington;1489.401427;1876.466410
NODE;Leicester East;1579.835680;2068.973404
NODE;Telford;1558.714135;2010.367805
NODE;Valence;2177.760862;2878.263221
NODE;Saint-Etienne;2171.706528;2872.280710
NODE;Nimes;2140.330842;3075.862035
NODE;Brive;1907.875899;2894.175010
NODE;Compiegne;1913.493389;2414.130995
NODE;Charleville;2113.652038;2338.889489
NODE;Colmar;2287.519055;2583.571062
NODE;Lorient;1716.602192;2603.139514
NODE;Angouleme;1794.763185;2876.737907
NODE;Niort;1768.626881;2762.019644
NODE;Vannes;1704.019775;2683.219115
NODE;Almeria;1512.700465;3682.345836
NODE;Badajoz;1267.705113;3633.099184
NODE;Caceres;1351.040508;3528.345973
NODE;Lleida;1790.897663;3319.399964
NODE;Tarragona;1914.432755;3376.256721
NODE;Castellon;1673.167972;3497.864985
NODE;Trier;2162.177771;2454.811574
NODE;Gottingen;2474.582730;2196.258843
NODE;Heilbronn;2427.395979;2454.276137
NODE;Pforzheim;2415.836626;2464.589122
NODE;Reutlingen;2429.092360;2461.137852
NODE;Siegen;2261.582764;2282.485201
NODE;Braunschweig;2511.872846;2145.267368
NODE;Paderborn;2389.151630;2188.415666
NODE;Potsdam;2770.324815;2106.690874
NODE;Lecce;3014.331356;3371.309210
NODE;Potenza;2881.789917;3395.785320
NODE;Cosenza;2845.230047;3439.142600
NODE;Sassari;2404.491920;3023.525719
NODE;Ravenna;2561.809401;2991.524589
NODE;Rimini;2563.974992;2990.308279
NODE;Como;2433.482036;2864.744040
NODE;Alessandria;2408.225247;2953.287140
NODE;Novara;2415.675775;2874.441721
NODE;Gorzow;2837.132673;2089.112697
NODE;Plock;3228.331996;2107.884972
NODE;Walbrzych;3011.872497;2253.030985
NODE;Opole;3063.579933;2254.269150
NODE;Ceske Budejovice;2773.790282;2451.063079
NODE;Hradec Kralove;2851.306479;2334.364833
NODE;Nitra;3073.612899;2590.695118
NODE;Trnava;3071.797490;2584.360303
NODE;Kecskemet;3171.518698;2685.972573
NODE;Nyiregyhaza;3140.634067;2540.482104
NODE;Arad;3182.637099;2799.910704
NODE;Sibiu;3392.158843;2872.349237
NODE;Targu Mures;3343.562518;2757.364143
NODE;Alba Iulia;3292.685762;2814.338453
NODE;Rhodes;3667.334813;3305.746421
NODE;Piraeus;3487.760370;3762.897313
NODE;Chalkis;3484.898948;3749.413197
NODE;Alexandroupoli;3529.038119;3299.032820
NODE;Drama;3401.414426;3357.756927
NODE;Subotica;3139.656464;2783.625571
NODE;Pancevo;3294.261180;2893.615800
NODE;Bitola;3306.158048;3331.048555
NODE;Shkoder;3178.972055;3337.515310
NODE;Kotor;3098.424784;3227.419764
NODE;Dubrovnik;3033.141698;3166.990209
NODE;Pula;2717.100213;2882.143989
NODE;Zadar;2798.909862;2914.967499
NODE;Volgograd;3295.696972;2217.735561
NODE;Saratov;3288.853091;2066.122077
NODE;Penza;3355.036729;1943.988942
NODE;Ulyanovsk;3252.334333;1961.531221
NODE;Mariupol;3472.698992;2280.469365
NODE;Krivoy Rog;3489.366782;2480.655072
NODE;Kherson;3520.793490;2736.275187
NODE;Ternopil;3283.155845;2284.559422
NODE;Ivano-Frankivsk;3277.096193;2300.171854
NODE;Kirklareli;3709.629389;3319.433351
NODE;Tekirdag;3810.631832;3412.614099
NODE;Torshavn;1923.333181;1810.897408
NODE;Akureyri;378.936505;916.997384
NODE;Funchal;1781.173186;3009.682988
EDGE;London;Luton;96.700000
EDGE;London;Southend;104.500000
EDGE;London;Reading;102.600000
EDGE;London;Milton Keynes;103.200000
EDGE;Cambridge;London;102.300000
EDGE;London;Oxford;103.400000
EDGE;London;Northampton;102.600000
EDGE;London;Portsmouth;119.800000
EDGE;Ipswich;London;112.800000
EDGE;London;Southampton;120.200000
EDGE;London;Peterborough;117.600000
EDGE;Coventry;London;111.300000
EDGE;Leicester;London;114.700000
EDGE;Leicester East;London;120.200000
EDGE;Calais;London;118.600000
EDGE;Gloucester;London;94.000000
EDGE;London;Norwich;114.200000
EDGE;Birmingham;London;94.200000
EDGE;Bristol;London;99.700000
EDGE;London;Nottingham;113.300000
EDGE;Compiegne;Paris;108.000000
EDGE;Paris;Rouen;117.600000
EDGE;Orleans;Paris;111.600000
EDGE;Amiens;Paris;112.400000
EDGE;Paris;Reims;112.800000
EDGE;Paris;Troyes;116.800000
EDGE;Auxerre;Paris;116.900000
EDGE;Berlin;Potsdam;89.300000
EDGE;Berlin;Gorzow;109.400000
EDGE;Berlin;Szczecin;108.300000
EDGE;Berlin;Magdeburg;110.600000
EDGE;Berlin;Leipzig;109.800000
EDGE;Berlin;Halle;101.900000
EDGE;Berlin;Dresden;108.600000
EDGE;Madrid;Toledo;99.500000
EDGE;Madrid;Valladolid;106.900000
EDGE;Madrid;Salamanca;103.100000
EDGE;Perugia;Rome;80.800000
EDGE;Pescara;Rome;75.200000
EDGE;Rome;Siena;77.500000
EDGE;Bratislava;Vienna;101.800000
EDGE;Trnava;Vienna;99.600000
EDGE;Gyor;Vienna;74.700000
EDGE;Brno;Vienna;110.200000
EDGE;Nitra;Vienna;83.800000
EDGE;Graz;Vienna;102.800000
EDGE;Linz;Vienna;103.600000
EDGE;Ceske Budejovice;Vienna;109.900000
EDGE;Olomouc;Vienna;110.500000
EDGE;Amsterdam;Haarlem;91.400000
EDGE;Amsterdam;Utrecht;89.200000
EDGE;Amsterdam;Leiden;96.900000
EDGE;Amsterdam;TheHague;104.200000
EDGE;Amsterdam;Rotterdam;108.000000
EDGE;Amsterdam;Arnhem;104.500000
EDGE;Amsterdam;Zwolle;107.000000
EDGE;Amsterdam;Breda;102.600000
EDGE;Amsterdam;Nijmegen;110.400000
EDGE;Amsterdam;Tilburg;109.700000
EDGE;Amsterdam;Eindhoven;119.900000
EDGE;Amsterdam;Antwerp;116.200000
EDGE;Amsterdam;Enschede;118.200000
EDGE;Amsterdam;Groningen;119.500000
EDGE;Amsterdam;Duisburg;118.700000
EDGE;Amsterdam;Leuven;116.800000
EDGE;Amsterdam;Ghent;120.200000
EDGE;Amsterdam;Bruges;113.400000
EDGE;Amsterdam;Brussels;120.200000
EDGE;Brussels;Leuven;95.900000
EDGE;Antwerp;Brussels;97.500000
EDGE;Brussels;Ghent;98.500000
EDGE;Brussels;Namur;110.600000
